success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,bystander_condition,condition,participant,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name
NA,7065,survey-likert,7,2.0.0,30870,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""j_principles_eval"":0,""n_principles_eval"":0}",NA,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,9399,survey-likert,8,2.0.0,40272,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":0}",NA,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,17654,survey-likert,9,2.0.0,57929,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":2}",NA,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,21024,survey-likert,10,2.0.0,78957,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,15382,survey-likert,11,2.0.0,94343,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":5,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":1}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,12140,survey-likert,12,2.0.0,106486,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":4,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,2650,html-button-response,13,2.0.0,109138,pkxg3gl71bp,quick,immoral,fox,21,female,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,2314,html-button-response,14,2.0.0,111455,pkxg3gl71bp,quick,immoral,fox,21,female,NA,<p> B saw their decision as an easy one and was <i> able to decide quickly </i>. B left the wallet where they found it and drove off. </i></p>,0,byst_scenario_quick,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,4436,survey-likert,15,2.0.0,115893,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""b_standards_eval"":1}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,2485,survey-likert,16,2.0.0,118380,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""b_principles_eval"":1}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,5840,survey-likert,17,2.0.0,124223,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""b_deepness_eval"":3}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,4584,survey-likert,18,2.0.0,128810,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""b_imp_calm_contained_RS"":6,""b_imp_upset_acted_without_thinking"":0}",NA,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,10310,survey-likert,19,2.0.0,139124,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":0,""B_cert_conflicted_RS"":0,""B_cert_far_from_alternative"":0}",NA,"[2,1,0,3]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,2642,survey-text,20,2.0.0,141770,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""participant_age"":""21""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,2402,survey-text,21,2.0.0,144175,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""gender"":""female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,16794,survey-likert,22,2.0.0,160973,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""ma_think_through"":6,""ma_outcomes_matter"":5,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_some_actions_wrong"":5}",NA,"[1,2,4,0,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
NA,2884,survey-text,23,2.0.0,163860,pkxg3gl71bp,quick,immoral,fox,21,female,NA,NA,"{""Q0"":""no""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pkxg3gl71bp_1772142013010.csv
TRUE,3229281,fullscreen,0,null,3230220,plczkkakabd,slow,immoral,seal,20,female,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,919,html-keyboard-response,1,2.0.0,3231141,plczkkakabd,slow,immoral,seal,20,female,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,2690,survey-text,2,2.0.0,3233835,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""participant_id"":""seal""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,1709,html-keyboard-response,3,2.0.0,3235546,plczkkakabd,slow,immoral,seal,20,female,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,4200,html-button-response,4,2.0.0,3239748,plczkkakabd,slow,immoral,seal,20,female,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,262805,html-button-response,5,2.0.0,3502550,plczkkakabd,slow,immoral,seal,20,female,NA,"<p> J saw their decision as an easy one and was <i> able to decide quickly. J pocketed the money and drove off. </i></p><p> In contrast, N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> N too decided to pocket the money and drive off.</i></p>",0,immoral_stimulus_1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,7080,survey-likert,6,2.0.0,3509633,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""j_manipulation_check"":3,""n_manipulation_check"":5}",NA,"[0,1]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,16931,survey-likert,7,2.0.0,3526566,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""n_standards_eval"":4,""j_standards_eval"":5}",NA,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,8180,survey-likert,8,2.0.0,3534749,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""n_principles_eval"":2,""j_principles_eval"":4}",NA,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,13581,survey-likert,9,2.0.0,3548332,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""n_deepness_eval"":3,""j_deepness_eval"":5}",NA,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,12180,survey-likert,10,2.0.0,3560514,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""j_cert_conflicted_RS"":1,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":2,""n_cert_reservations_RS"":4}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,53802,survey-likert,11,2.0.0,3614317,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""j_cert_quite_certain"":4,""n_cert_quite_certain"":2,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,7281,survey-likert,12,2.0.0,3621600,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""j_imp_calm_contained_RS"":2,""n_imp_calm_contained_RS"":4,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":4}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,31980,html-button-response,13,2.0.0,3653582,plczkkakabd,slow,immoral,seal,20,female,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,2650,html-button-response,14,2.0.0,3656233,plczkkakabd,slow,immoral,seal,20,female,NA,"<p> B saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking, B decided to leave the wallet where they found it and drove off. </p>",0,byst_scenario_slow,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,2597,survey-likert,15,2.0.0,3658832,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""b_standards_eval"":2}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,1949,survey-likert,16,2.0.0,3660783,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""b_principles_eval"":3}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,1748,survey-likert,17,2.0.0,3662533,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""b_deepness_eval"":2}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,5714,survey-likert,18,2.0.0,3668250,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""b_imp_calm_contained_RS"":2,""b_imp_upset_acted_without_thinking"":1}",NA,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,6097,survey-likert,19,2.0.0,3674350,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_quite_certain"":4,""B_cert_conflicted_RS"":4,""B_cert_reservations_RS"":2}",NA,"[3,2,0,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,2914,survey-text,20,2.0.0,3677267,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""participant_age"":""20""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,5365,survey-text,21,2.0.0,3682634,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""gender"":""female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,20131,survey-likert,22,2.0.0,3702767,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""ma_gut_feelings"":5,""ma_some_actions_wrong"":3,""ma_outcomes_matter"":4,""ma_think_through"":2,""ma_character_reflective"":3}",NA,"[0,3,2,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
NA,18266,survey-text,23,2.0.0,3721036,plczkkakabd,slow,immoral,seal,20,female,NA,NA,"{""Q0"":""It was interesting and no technical difficulties""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plczkkakabd_1772176643608.csv
TRUE,6210,fullscreen,0,null,7218,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,848,html-keyboard-response,1,2.0.0,8069,plr5jv2dx4v,slow,immoral,elk,21,female,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,1332,survey-text,2,2.0.0,9407,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""participant_id"":""elk""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,3347,html-keyboard-response,3,2.0.0,12757,plr5jv2dx4v,slow,immoral,elk,21,female,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,22944,html-button-response,4,2.0.0,35703,plr5jv2dx4v,slow,immoral,elk,21,female,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,8412,html-button-response,5,2.0.0,44118,plr5jv2dx4v,slow,immoral,elk,21,female,NA,"<p> N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> they decided to pocket the money and drive off.</i></p><p> In contrast, J saw their decision as an easy one and was <i> able to decide quickly. J too pocketed the money and drove off. </i></p>",0,immoral_stimulus_2,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,8496,survey-likert,6,2.0.0,52617,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",NA,"[1,0]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,12486,survey-likert,7,2.0.0,65106,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":5}",NA,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,11498,survey-likert,8,2.0.0,76607,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""j_principles_eval"":1,""n_principles_eval"":5}",NA,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,9504,survey-likert,9,2.0.0,86114,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""n_deepness_eval"":6,""j_deepness_eval"":2}",NA,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,11535,survey-likert,10,2.0.0,97652,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":6,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":4}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,14812,survey-likert,11,2.0.0,112467,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,14517,survey-likert,12,2.0.0,126987,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":3,""n_imp_upset_acted_without_thinking"":3}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,6239,html-button-response,13,2.0.0,133229,plr5jv2dx4v,slow,immoral,elk,21,female,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,6296,html-button-response,14,2.0.0,139527,plr5jv2dx4v,slow,immoral,elk,21,female,NA,"<p> B saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking, B decided to leave the wallet where they found it and drove off. </p>",0,byst_scenario_slow,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
NA,4959,survey-likert,15,2.0.0,144488,plr5jv2dx4v,slow,immoral,elk,21,female,NA,NA,"{""b_standards_eval"":5}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/plr5jv2dx4v_1772141236348.csv
