rt,trial_type,trial_index,likert_eval_number,time_elapsed,random_id,bystander_condition,condition,participant_id,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name,likert_question,likert_response,participant_age,what_experiment_about,participant_is_group_member,question_agent,actor_condition
17142,survey-likert,11,13,139756,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":0,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":5}",moral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,j_cert_quite_certain,6,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,j,fast
17142,survey-likert,11,14,139756,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":0,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":5}",moral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,n_cert_quite_certain,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,n,slow
17142,survey-likert,11,15,139756,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":0,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":5}",moral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,j_cert_far_from_alternative,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,j,fast
17142,survey-likert,11,16,139756,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":0,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":5}",moral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,n_cert_far_from_alternative,5,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,n,slow
14748,survey-likert,12,17,154504,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_imp_calm_contained_RS"":4,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",moral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,j_imp_calm_contained_RS,4,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,j,fast
14748,survey-likert,12,18,154504,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_imp_calm_contained_RS"":4,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",moral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,n_imp_calm_contained_RS,2,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,n,slow
14748,survey-likert,12,19,154504,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_imp_calm_contained_RS"":4,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",moral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,j_imp_upset_acted_without_thinking,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,j,fast
14748,survey-likert,12,20,154504,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""j_imp_calm_contained_RS"":4,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",moral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,n_imp_upset_acted_without_thinking,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,n,slow
14339,survey-likert,15,21,176324,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""b_principles_eval"":4}",byst_scenario_quick,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,b_principles_eval,4,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
6021,survey-likert,16,22,182346,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""b_standards_eval"":3}",byst_scenario_quick,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,b_standards_eval,3,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
6262,survey-likert,17,23,188609,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""b_deepness_eval"":1}",byst_scenario_quick,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,b_deepness_eval,1,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
10782,survey-likert,18,24,199392,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_conflicted_RS"":0}",byst_scenario_quick,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,B_cert_conflicted_RS,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
10782,survey-likert,18,25,199392,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_conflicted_RS"":0}",byst_scenario_quick,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,B_cert_quite_certain,6,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
10782,survey-likert,18,26,199392,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_conflicted_RS"":0}",byst_scenario_quick,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,B_cert_far_from_alternative,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
10782,survey-likert,18,27,199392,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_conflicted_RS"":0}",byst_scenario_quick,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,B_cert_reservations_RS,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
4125,survey-likert,19,28,203518,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":0,""b_imp_calm_contained_RS"":6}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,b_imp_calm_contained_RS,6,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
4125,survey-likert,19,29,203518,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":0,""b_imp_calm_contained_RS"":6}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,b_imp_upset_acted_without_thinking,0,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,b,bystander
30803,survey-likert,22,30,241193,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""ma_character_reflective"":5,""ma_some_actions_wrong"":2,""ma_think_through"":6,""ma_outcomes_matter"":6,""ma_gut_feelings"":1}",byst_scenario_quick,"[4,3,1,2,0]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,ma_gut_feelings,1,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,NA,NA
30803,survey-likert,22,31,241193,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""ma_character_reflective"":5,""ma_some_actions_wrong"":2,""ma_think_through"":6,""ma_outcomes_matter"":6,""ma_gut_feelings"":1}",byst_scenario_quick,"[4,3,1,2,0]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,ma_character_reflective,5,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,NA,NA
30803,survey-likert,22,32,241193,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""ma_character_reflective"":5,""ma_some_actions_wrong"":2,""ma_think_through"":6,""ma_outcomes_matter"":6,""ma_gut_feelings"":1}",byst_scenario_quick,"[4,3,1,2,0]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,ma_outcomes_matter,6,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,NA,NA
30803,survey-likert,22,33,241193,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""ma_character_reflective"":5,""ma_some_actions_wrong"":2,""ma_think_through"":6,""ma_outcomes_matter"":6,""ma_gut_feelings"":1}",byst_scenario_quick,"[4,3,1,2,0]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,ma_some_actions_wrong,2,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,NA,NA
30803,survey-likert,22,34,241193,p5a5napt8o8,quick,moral,wolf,20,female,NA,NA,"{""ma_character_reflective"":5,""ma_some_actions_wrong"":2,""ma_think_through"":6,""ma_outcomes_matter"":6,""ma_gut_feelings"":1}",byst_scenario_quick,"[4,3,1,2,0]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5a5napt8o8_1772140505300.csv,ma_think_through,6,20,I think it's about morality and how we view different courses of actions as differing in morality even if the result was the same; no tech. difficulties,FALSE,NA,NA
8248,survey-likert,6,1,46811,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_manipulation_check"":4,""n_manipulation_check"":2}",moral_stimulus_2,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_manipulation_check,4,21,morality and choices people make ,FALSE,j,fast
8248,survey-likert,6,2,46811,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_manipulation_check"":4,""n_manipulation_check"":2}",moral_stimulus_2,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_manipulation_check,2,21,morality and choices people make ,FALSE,n,slow
21114,survey-likert,7,3,67927,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""n_principles_eval"":3,""j_principles_eval"":2}",moral_stimulus_2,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_principles_eval,3,21,morality and choices people make ,FALSE,n,slow
21114,survey-likert,7,4,67927,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""n_principles_eval"":3,""j_principles_eval"":2}",moral_stimulus_2,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_principles_eval,2,21,morality and choices people make ,FALSE,j,fast
10315,survey-likert,8,5,78244,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""n_standards_eval"":3,""j_standards_eval"":2}",moral_stimulus_2,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_standards_eval,3,21,morality and choices people make ,FALSE,n,slow
10315,survey-likert,8,6,78244,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""n_standards_eval"":3,""j_standards_eval"":2}",moral_stimulus_2,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_standards_eval,2,21,morality and choices people make ,FALSE,j,fast
104135,survey-likert,9,7,182380,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":5}",moral_stimulus_2,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_deepness_eval,5,21,morality and choices people make ,FALSE,n,slow
104135,survey-likert,9,8,182380,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":5}",moral_stimulus_2,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_deepness_eval,1,21,morality and choices people make ,FALSE,j,fast
71197,survey-likert,10,9,253580,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":5,""n_cert_reservations_RS"":1}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_cert_conflicted_RS,2,21,morality and choices people make ,FALSE,j,fast
71197,survey-likert,10,10,253580,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":5,""n_cert_reservations_RS"":1}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_cert_conflicted_RS,4,21,morality and choices people make ,FALSE,n,slow
71197,survey-likert,10,11,253580,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":5,""n_cert_reservations_RS"":1}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_cert_reservations_RS,5,21,morality and choices people make ,FALSE,j,fast
71197,survey-likert,10,12,253580,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":5,""n_cert_reservations_RS"":1}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_cert_reservations_RS,1,21,morality and choices people make ,FALSE,n,slow
102354,survey-likert,11,13,355936,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_cert_quite_certain,1,21,morality and choices people make ,FALSE,j,fast
102354,survey-likert,11,14,355936,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_cert_quite_certain,4,21,morality and choices people make ,FALSE,n,slow
102354,survey-likert,11,15,355936,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_cert_far_from_alternative,3,21,morality and choices people make ,FALSE,j,fast
102354,survey-likert,11,16,355936,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",moral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,n_cert_far_from_alternative,3,21,morality and choices people make ,FALSE,n,slow
129696,survey-likert,12,17,485634,p5ocq7t0cya,quick,moral,rabbit,21,female,NA,NA,"{""j_imp_calm_contained_RS"":3,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":4,""n_imp_upset_acted_without_thinking"":2}",moral_stimulus_2,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p5ocq7t0cya_1772138430078.csv,j_imp_calm_contained_RS,3,21,morality and choices people make ,FALSE,j,fast
